index,Country_Code,Country_Name,Continent_Name,Years,GDP,Expenditures,PopTotal,Departure,Receipts,Arrivals,Jobs,Receipts_PCapita,Ratio GDP,AVG_Exp_Arrivals,Jobs_per_tourist,Cos_of_oneJob,GDP_N,Expenditures_N,PopTotal_N,Arrivals_N,Departure_N
GRC2001,GRC,Greece,Europe,2001,12538.178827836102,4189000000.0,10862132.0,3765000.0,9216000000.0,14057000.0,402.745,848.4522191407727,0.0676694941738363,298.0009959450807,0.02865,10401.431,-0.29664940463714573,-0.3024944759076813,-0.24882347255894843,-0.2533474920096266,-0.30466642379833003
HUN2001,HUN,Hungary,Europe,2001,5276.0331890549605,1887000000.0,10187576.0,11167000.0,4191000000.0,3070000.0,164.418,411.3834340965898,0.07797210884685062,614.657980456026,0.05356,11476.064,-0.3429311778692882,-0.31630317023634824,-0.24945191248508533,-0.32193723057938517,-0.2641315263246624
ISL2001,ISL,Iceland,Europe,2001,28793.9598986984,372000000.0,284968.0,299200.0,383000000.0,301000.0,5.3131,1344.0105555711518,0.04667682251067893,1235.8803986710964,0.01765,70021.552,-0.19305104532921052,-0.3253909946967872,-0.2586775279122441,-0.33922356771415,-0.3236458682274353
IRL2001,IRL,Ireland,Europe,2001,28227.7275276623,2956000000.0,3866243.0,4216000.0,3789000000.0,6353000.0,37.286,980.0211730095599,0.03471838716202604,465.2919880371478,0.00587,79266.097,-0.19665965351424128,-0.30989070532003854,-0.25534108705859243,-0.30144208980169174,-0.30219665363342535
ITA2001,ITA,Italy,Europe,2001,20483.2159949974,16997000000.0,56974100.0,20567000.0,26918000000.0,39563000.0,1184.59,472.46029336136945,0.023065728227284137,429.6185830194879,0.02994,14349.318,-0.24601555249737805,-0.22566486819197065,-0.20586395286903936,-0.09411841474010231,-0.21265516368585188
KAZ2001,KAZ,Kazakhstan,Europe,2001,1490.9270898716597,761000000.0,14858335.0,2294000.0,502000000.0,2693000.0,128.42700000000002,33.78575055684234,0.022660900580826284,282.58447827701445,0.04769,5925.445,-0.36705372110313655,-0.3230575533006745,-0.24510047029057044,-0.32429076943810903,-0.3127219269304247
LVA2001,LVA,Latvia,Europe,2001,3566.17111854204,255000000.0,2337170.0,2697000.0,153000000.0,591000.0,21.0252,65.46378740100207,0.01835688339817122,431.4720812182741,0.03558,12126.815,-0.3538281568809901,-0.3260928266848211,-0.2567656248629821,-0.33741315320743936,-0.3105150147875055
LTU2001,LTU,Lithuania,Europe,2001,3530.14733731891,227000000.0,3470818.0,3390000.0,425000000.0,1271000.0,34.1514,122.44952054530084,0.03468680166712228,178.59952793076317,0.02687,6646.8,-0.3540577370294011,-0.32626078647682916,-0.2557094787974439,-0.33316804332963507,-0.3067200020950911
LUX2001,LUX,Luxembourg,Europe,2001,48179.4208526047,1464000000.0,441525.0,923000.0,1780000000.0,836000.0,5.36056,4031.481796047789,0.08367642708660407,1751.1961722488038,0.00641,273197.531,-0.06950718480979705,-0.3188405628084708,-0.258531673943832,-0.3358836650897011,-0.3202298091833832
MLT2001,MLT,Malta,Europe,2001,11021.786355464099,204000000.0,393028.0,179000.0,704000000.0,1180000.0,22.6287,1791.2209817112266,0.16251639470612864,172.88135593220338,0.01918,9013.626,-0.3063133987276068,-0.32639875344883584,-0.2585768554426221,-0.33373613891622356,-0.3243041085241571
MDA2001,MDA,Moldova,Europe,2001,407.73484454911596,90000000.0,3631462.0,93300.0,58000000.0,69000.0,26.0101,15.971528822275987,0.03917136108378897,1304.3478260869565,0.37696,3460.176,-0.3739569230434996,-0.32708258974486887,-0.25555981723710736,-0.3406718993195186,-0.3247734196175769
NLD2001,NLD,Netherlands,Europe,2001,26873.275933511402,13061000000.0,16046180.0,14214000.0,11147000000.0,9500000.0,558.995,694.6824727131317,0.02585030847864929,1374.842105263158,0.05884,23365.773,-0.20529159573248174,-0.24927521609711098,-0.24399383240718928,-0.2817959709995592,-0.2474455181373799
NOR2001,NOR,Norway,Europe,2001,38542.715099709,4718000000.0,4513751.0,2348000.0,2380000000.0,3073000.0,161.319,527.2776455768162,0.013680345149861982,1535.3075170842824,0.0525,29243.953,-0.1309220685844576,-0.29932123555152806,-0.25473784599381344,-0.3219185021534537,-0.3124262116556911
POL2001,POL,Poland,Europe,2001,4981.1986188017,3595000000.0,38248076.0,53122000.0,5121000000.0,15000000.0,364.833,133.88908764979448,0.02687888957979424,239.66666666666666,0.02432,9854.715,-0.34481016341986553,-0.3060576229238534,-0.22330977076910621,-0.247460523458495,-0.0343771864830352
PRT2001,PRT,Portugal,Europe,2001,11724.6114954602,2604000000.0,10362722.0,17141000.0,6260000000.0,5392000.0,192.272,604.0883852717461,0.05152310466795857,482.93768545994067,0.03566,13542.84,-0.3018342825863051,-0.31200219984814054,-0.2492887403551166,-0.30744142890841225,-0.2314166550050609
ROU2001,ROU,Romania,Europe,2001,1825.1798045597898,475000000.0,22131970.0,6408000.0,419000000.0,4938000.0,162.466,18.931889027501846,0.01037261588157227,96.19279060348319,0.0329,2923.793,-0.3649235230717431,-0.3247731426047573,-0.23832409791800738,-0.310275664032711,-0.2901928039627581
RUS2001,RUS,Russian Federation,Europe,2001,2100.3582526632104,9760000000.0,145976083.0,18030000.0,4726000000.0,21595000.0,1042.78,32.375166553825125,0.015414116383609363,451.9564714054179,0.04829,9359.215,-0.3631698063099249,-0.26907647586206734,-0.12294659741959389,-0.20628920045243712,-0.22654830538953935
SVK2001,SVK,Slovak Republic,Europe,2001,5717.217089690171,340000000.0,5378867.0,2987000.0,649000000.0,1219000.0,38.0009,120.65738007651053,0.02110421524732573,278.9171452009844,0.03117,8948.256,-0.3401195056365212,-0.32558294874479643,-0.2539318737170272,-0.3334926693791142,-0.3089269142380103
SVN2001,SVN,Slovenia,Europe,2001,10479.759432707,560000000.0,1992060.0,2055000.0,1059000000.0,1219000.0,29.7004,531.6104936598296,0.05072735658422558,459.3929450369155,0.02436,18858.495,-0.3097677451938628,-0.3242632646647327,-0.2570871413907561,-0.3334926693791142,-0.3140307408315604
ESP2001,ESP,Spain,Europe,2001,15355.7031663439,8466000000.0,40850412.0,4139000.0,33829000000.0,48565000.0,801.55,828.1189428395484,0.05392907989095484,174.3230721713168,0.0165,10565.035,-0.2786932758293591,-0.2768386176784422,-0.22088534367391566,-0.03792065132834597,-0.3026183217103603
SWE2001,SWE,Sweden,Europe,2001,27093.0811103456,7916000000.0,8895960.0,10741000.0,5200000000.0,4108000.0,142.515,584.5350024055864,0.021575065605306122,1926.9717624148004,0.03469,55548.336,-0.2038907737364086,-0.2801378278786016,-0.25065522705591003,-0.31545719520708976,-0.26646439126978294
CHE2001,CHE,Switzerland,Europe,2001,38538.979103263504,7085000000.0,7229854.0,11554000.0,9290000000.0,7455000.0,147.83,1284.94987588961,0.03334156497624504,950.3688799463447,0.01983,47925.813,-0.13094587815106326,-0.2851226345628423,-0.2522074295885036,-0.29456251467619127,-0.262012233522405
TUR2001,TUR,Turkey,Europe,2001,3119.5657897150395,1738000000.0,64192243.0,4856000.0,10067000000.0,10783000.0,530.928,156.8258021455957,0.05027167648223285,161.17963461003433,0.04924,3273.348,-0.3566743799645177,-0.3171969562723914,-0.19913927878154258,-0.2737864475095255,-0.2986918800069532
UKR2001,UKR,Ukraine,Europe,2001,779.977130712066,676000000.0,48683865.0,14849000.0,759000000.0,9174000.0,323.82,15.590380919838637,0.019988253893554138,73.6865053411816,0.0353,2087.436,-0.37158461685018845,-0.3235674312406991,-0.2135874253028438,-0.28383112661744775,-0.2439681255548645
GBR2001,GBR,United Kingdom,Europe,2001,27744.5064592461,46410000000.0,59119673.0,58281000.0,26137000000.0,20982000.0,1768.23,442.10325723553984,0.0159348034496467,2211.895910780669,0.08427,26247.726,-0.19973922930655297,-0.04922910525144928,-0.20386506213551792,-0.21011604215110483,-0.006125425328394398
ALB2002,ALB,Albania,Europe,2002,1425.1248488836802,386000000.0,3051010.0,1303000.0,492000000.0,470000.0,51.5169,161.25807519477158,0.11315364778116614,821.2765957446809,0.10961,7492.716,-0.36747307986390126,-0.3253070148007831,-0.2561005865905873,-0.33816853305334277,-0.3181488498426653
ARM2002,ARM,Armenia,Europe,2002,783.2406986470419,85000000.0,3033978.0,131000.0,81000000.0,162000.0,14.9207,26.697622725016462,0.034086102485651644,524.6913580246913,0.0921,5696.975,-0.37156381807822664,-0.3271125825648703,-0.25611645419657103,-0.34009131811564236,-0.3245669665461425
AUT2002,AUT,Austria,Europe,2002,26401.7454564357,7743000000.0,8081957.0,8266000.0,12334000000.0,18611000.0,226.515,1526.115518803181,0.05780358428655233,416.04427489119337,0.01217,34186.054,-0.20829666719449175,-0.2811755794506517,-0.2514135806769514,-0.2249177414456254,-0.28001800802840593
AZE2002,AZE,Azerbaijan,Europe,2002,763.080637985358,110000000.0,8171950.0,1141000.0,63000000.0,576000.0,43.4608,7.709298270302682,0.010102861855670105,190.97222222222223,0.07545,2531.11,-0.3716922984753847,-0.3269626184648631,-0.25132974005545694,-0.3375067953370968,-0.3190359956668661
BLR2002,BLR,Belarus,Europe,2002,1479.31458271677,527000000.0,9865548.0,1436000.0,295000000.0,63000.0,89.6476,29.90203889332858,0.020213441578067398,8365.079365079366,1.42298,5878.564,-0.367127727801643,-0.32446121727674226,-0.24975192501560023,-0.34070935617138154,-0.31742051407341404
BEL2002,BEL,Belgium,Europe,2002,24887.5613341833,11270000000.0,10332785.0,6773000.0,7598000000.0,6720000.0,118.981,735.3293424763991,0.029546058474858174,1677.0833333333333,0.01771,94696.97,-0.21794658743343068,-0.26001864422162985,-0.24931663070976287,-0.2991509790294062,-0.28819398775391064
BGR2002,BGR,Bulgaria,Europe,2002,2076.83068237844,1018000000.0,7837161.0,3188000.0,1392000000.0,3433000.0,65.8341,177.6153380031366,0.08552230064307743,296.533644043111,0.01918,15460.565,-0.36331974790112737,-0.3215159223526,-0.2516416411792056,-0.3196710910416749,-0.3078261962709464
HRV2002,HRV,Croatia,Europe,2002,6233.06254073761,852000000.0,4302174.0,2357000.0,3952000000.0,6944000.0,114.424,918.6053376734646,0.1473762426848293,122.6958525345622,0.01648,7445.137,-0.33683201411876407,-0.3225116839766481,-0.25493495851560893,-0.2977525898931883,-0.31237692577656884
CYP2002,CYP,Cyprus,Europe,2002,16093.218676255,568103600.0,976964.0,744000.0,2116491000.0,2418000.0,33.1007,2166.3961005727947,0.13461546407551392,234.9477253928867,0.01369,17161.996,-0.27399307739177686,-0.32421465470149996,-0.2580328402730755,-0.3260075418151622,-0.3212100505570371
CZE2002,CZE,Czech Republic,Europe,2002,8032.896612457671,1797000000.0,10196916.0,7213000.0,3376000000.0,4743000.0,250.068,331.08049531838844,0.04121558029328279,378.8741302972802,0.05272,7186.535,-0.3253616420681132,-0.31684304099637434,-0.24944321101491812,-0.31149301171825783,-0.285784455885711
DNK2002,DNK,Denmark,Europe,2002,33228.6935448819,5838000000.0,5375931.0,4935000.0,4791000000.0,3436000.0,55.8362,891.1944740362181,0.026820027481143198,1699.06868451688,0.01625,104558.073,-0.16478841508649547,-0.2926028438712036,-0.2539346089971568,-0.3196523626157434,-0.2982592595124355
EST2002,EST,Estonia,Europe,2002,5344.8777984536,305000000.0,1379350.0,1849000.0,737000000.0,1362000.0,25.5622,534.3096385978903,0.09996667066036173,223.935389133627,0.01877,11930.495,-0.3424924300447571,-0.3257928984848066,-0.2576579634235352,-0.3325999477430466,-0.3151588398425812
FIN2002,FIN,Finland,Europe,2002,26869.6749036293,2438000000.0,5200598.0,5857000.0,2235000000.0,2043000.0,67.5205,429.75827010663005,0.01599417453497297,1193.3431228585414,0.03305,36107.205,-0.20531454515496586,-0.3129979614721886,-0.25409795534285584,-0.3283485950565984,-0.29321019500679896
FRA2002,FRA,France,Europe,2002,24177.3351674642,27808000000.0,61805267.0,18315000.0,40537000000.0,77012000.0,1230.93,655.8826127229578,0.027127994387304885,361.0865839090012,0.01598,22596.157,-0.22247287043939148,-0.16081439278483856,-0.20136306898002948,0.13966852616268188,-0.22498758588400095
GEO2002,GEO,Georgia,Europe,2002,853.516453713318,189000000.0,3978515.0,317000.0,144000000.0,298000.0,95.9691,36.19440922052575,0.042406223175965686,634.228187919463,0.32204,1969.408,-0.3711159495388895,-0.3264887319088402,-0.2552364905426808,-0.3392422961400815,-0.323548391710949
DEU2002,DEU,Germany,Europe,2002,25077.7290759602,59496000000.0,82488495.0,80393000.0,26690000000.0,17969000.0,2998.12,323.56027346601485,0.012902295598056503,3311.0356725471647,0.16685,19844.385,-0.21673464529693778,0.029268103256341924,-0.18209385148497745,-0.22892562459496418,0.11496450346622032
GRC2002,GRC,Greece,Europe,2002,14110.3133911078,2453000000.0,10902022.0,3765000.0,10005000000.0,14180000.0,414.99300000000005,917.7196670489199,0.06503892873330928,172.9901269393512,0.02927,5910.151,-0.2866301652873871,-0.31290798301218425,-0.24878630964192808,-0.2525796265464355,-0.30466642379833003
HUN2002,HUN,Hungary,Europe,2002,6655.33300865319,2211000000.0,10158608.0,12966000.0,3774000000.0,3013000.0,150.93,371.50759237879834,0.05582103733889323,733.8201128443412,0.05009,14650.032,-0.3341408775028397,-0.31435963550025436,-0.24947890008549262,-0.32229307067208346,-0.2542798267090007
ISL2002,ISL,Iceland,Europe,2002,32326.637741395098,373000000.0,287523.0,315400.0,415000000.0,285000.0,5.41984,1443.3627918462175,0.04464933233677915,1308.7719298245613,0.01902,68810.301,-0.17053723151297534,-0.3253849961327869,-0.2586751475850195,-0.3393234526524513,-0.3235571536450152
IRL2002,IRL,Ireland,Europe,2002,32541.098601666603,3835000000.0,3931947.0,4634000.0,4228000000.0,6476000.0,33.1344,1075.2942498970613,0.033044190150420726,592.1865348980853,0.00512,115661.433,-0.1691704689339861,-0.3046179675637839,-0.2552798749177073,-0.30067422433850066,-0.29990759835863573
ITA2002,ITA,Italy,Europe,2002,22270.1441234282,19635000000.0,57059007.0,22978000.0,28190000000.0,39799000.0,1137.19,494.04995779193985,0.022184407745803457,493.3541043744818,0.02857,17268.257,-0.2346274302349262,-0.2098406563592064,-0.20578485054275583,-0.09264511190015846,-0.1994520242898761
KAZ2002,KAZ,Kazakhstan,Europe,2002,1658.03078544636,863000000.0,14858948.0,2274000.0,680000000.0,3678000.0,131.22899999999998,45.76367048326705,0.027601218798206435,234.6383904295813,0.03568,6576.188,-0.36598876651126755,-0.3224456997726449,-0.24509989919836353,-0.3181416029239366,-0.312831451106252
LVA2002,LVA,Latvia,Europe,2002,4125.21003421908,267000000.0,2310173.0,2306000.0,201000000.0,848000.0,23.1104,87.00647094395094,0.021091403885431896,314.85849056603774,0.02725,11554.44,-0.3502653927049125,-0.32602084391681757,-0.256790776210959,-0.3358087513859751,-0.31265621242492836
LTU2002,LTU,Lithuania,Europe,2002,4146.98792783931,334000000.0,3443067.0,3584000.0,556000000.0,1428000.0,31.1493,161.48393278434605,0.03894005374365375,233.8935574229692,0.02181,10724.143,-0.3501266018317823,-0.32561894012879816,-0.2557353325981516,-0.3321879223725538,-0.30565761758956667
LUX2002,LUX,Luxembourg,Europe,2002,52930.6411522641,1936000000.0,446175.0,1049000.0,2497000000.0,885000.0,4.20348,5596.45878859192,0.10573192893115999,2187.5706214689267,0.00475,460541.183,-0.03922757993510124,-0.31600924060033403,-0.25852734184144677,-0.33557776746615336,-0.3195398068756714
MLT2002,MLT,Malta,Europe,2002,11843.9390200563,180000000.0,395969.0,157000.0,757000000.0,1134000.0,22.6584,1911.7658200515698,0.1614130076838645,158.73015873015873,0.01998,7944.452,-0.3010738063154607,-0.3265427189848428,-0.2585741155043178,-0.33402330811383973,-0.32442458511756705
MDA2002,MDA,Moldova,Europe,2002,458.67781683631205,109000000.0,3623062.0,93300.0,72000000.0,69000.0,27.3478,19.872693318524497,0.043326039736550956,1579.7101449275362,0.39634,3985.745,-0.3736322626458099,-0.3269686170288634,-0.25556764297044837,-0.3406718993195186,-0.3247734196175769
NLD2002,NLD,Netherlands,Europe,2002,29204.0398310254,14201000000.0,16148929.0,16719000.0,11745000000.0,9595000.0,536.33,727.292813040419,0.024903842661787065,1480.0416883793644,0.0559,26476.595,-0.19043759919647832,-0.2424368531367807,-0.24389810785063556,-0.2812029041783954,-0.23372761511501602
NOR2002,NOR,Norway,Europe,2002,43084.472465071696,5610000000.0,4538159.0,2629000.0,2581000000.0,3111000.0,152.007,568.732827562895,0.013200412933544979,1803.27868852459,0.04886,36907.055,-0.10197737442456345,-0.29397051646326966,-0.2547151066486484,-0.32168127542498814,-0.3108873969853182
POL2002,POL,Poland,Europe,2002,5196.93292103894,3440000000.0,38230364.0,45043000.0,4971000000.0,13980000.0,284.509,130.02753518119786,0.02502005262657951,246.06580829756794,0.02035,12091.686,-0.3434352851743482,-0.3069874003438983,-0.2233262718868366,-0.2538281882752015,-0.07861947730845543
PRT2002,PRT,Portugal,Europe,2002,12875.3207922585,2631000000.0,10419631.0,17141000.0,6636000000.0,5560000.0,188.187,636.874760728091,0.04946476837385073,473.2014388489209,0.03385,13979.363,-0.29450079336982127,-0.3118402386201327,-0.2492357219433665,-0.3063926370562488,-0.2314166550050609
ROU2002,ROU,Romania,Europe,2002,2119.88267323918,448000000.0,21730496.0,5757000.0,400000000.0,4794000.0,157.344,18.407311089447752,0.008683174461406106,93.45014601585315,0.03282,2847.354,-0.3630453768574555,-0.32493510383276514,-0.23869812511649924,-0.3111746284774225,-0.29375781588593525
RUS2002,RUS,Russian Federation,Europe,2002,2377.53695684392,11362000000.0,145306046.0,20428000.0,5278000000.0,23309000.0,1001.18,36.32333371730451,0.015277715710262691,487.45119910764083,0.04295,11349.271,-0.36140334188332823,-0.2594667763336032,-0.12357082728752031,-0.19558902643691276,-0.2134163567078513
SVK2002,SVK,Slovak Republic,Europe,2002,6533.55321303732,506000000.0,5376912.0,2987000.0,742000000.0,1399000.0,40.7443,137.99742305620774,0.021121343709398742,361.68691922802003,0.02912,12420.567,-0.33491698213710264,-0.32458718712074835,-0.25393369506329877,-0.33236896382322484,-0.3089269142380103
SVN2002,SVN,Slovenia,Europe,2002,11777.1555078451,647000000.0,1994530.0,2127000.0,1152000000.0,1302000.0,29.3623,577.579680425965,0.04904237530371596,496.9278033794163,0.02255,22036.71,-0.3014994187338208,-0.3237413895967075,-0.2570848402524999,-0.33297451626167635,-0.3136364537985823
ESP2002,ESP,Spain,Europe,2002,17025.5319828692,9366000000.0,41431558.0,3871000.0,35468000000.0,50331000.0,767.5419999999998,856.0624246860328,0.05028109697525976,186.08809679918937,0.01525,12202.498,-0.26805142940173887,-0.27143991007818147,-0.2203439277658002,-0.026895851263342443,-0.30408594566644553
